"","xml_link","title.x","description","show_link","number_episodes","explicit","birthday","zodiac","podcast_id","average_rating","ratings_count","categories"
"199","https://feeds.acast.com/public/shows/22940d7f-cbc1-5172-bc4c-aaec64858288","Hot Ones: The Classic Interviews","On the popular YouTube show, ‘Hot Ones,’ host Sean Evans interviews celebrities as they eat increasingly spicy chicken wings. The podcast version, ‘Hot Ones, The Classic Interviews’ looks back at Hot Ones history to unearth extended cuts of some of our favorite hot sauce-fueled interviews of all time.You can expect to hear from names like Neil deGrasse Tyson, Tyra Banks, Ricky Gervais, and more.<br /><hr><p style='color:grey; font-size:0.75em;'> Hosted on Acast. See <a style='color:grey;' target='_blank' rel='noopener noreferrer' href='https://acast.com/privacy'>acast.com/privacy</a> for more information.</p>","https://play.acast.com/s/hot-ones",9,"not explicit","Tue, 03 Jul 2018 18:46:23 GMT","Cancer","5b69e7581aeb98575f385573e11d55e4",5,81,"arts, arts-performing-arts"
"200","https://sourcemovement.libsyn.com/rss","Illumination Podcast™ with Nick and Kisma","Want to align your life and business with your highest and best self? Illumination Podcast is for you. We help you use ancient wisdom to create success, abundance, prosperity and ILLUMINATION in your busy modern life.","http://www.illuminationpodcast.com",100,"not explicit","Mon, 07 Jan 2019 14:00:00 +0000","Capricorn","5b6f59de3973eec212537cc8bf6dc5f8",5,51,"spirituality, education, religion-spirituality, education-self-improvement"
"201","https://feeds.captivate.fm/i-see-you/","I See You","Warning! Profanity ahead:

Are you less peace, love and light and more fuck around and find out? Do you like to have big discussions about weird subjects while possibly drinking your way through the pandemic? Well hang out and I'm sure you'll enjoy yourself.","https://i-see-you.captivate.fm",9,"explicit","Thu, 20 Aug 2020 09:00:00 -0700","Leo","5baebf8ec612c9d19969c7ad39a06a67",5,82,"christianity, religion-spirituality, health-fitness"
"202","http://podcast.welldamnlifestyle.com/rss","Well Damn","Reclaiming culture as a vehicle for wellness and empowerment, Well Damn invites you to help co-create a future we can all get behind as Well Damn's BIPOC female founder Morgan Lynzi, and her co-hosts, bring you interviews and conversations that are deeper than your average at the intersection of wellness and our current unpredictable culture. Each week the crew connects with experts, celebs, rebels, and mystics to uncover how we all can co-create our own version of a ""well damn"" good life and planet.","http://morganlynzi.com",49,"not explicit","Tue, 17 Oct 2017 01:51:57 +0000","Libra","5cfc8fb0793afe4639789794de13f541",5,64,"society-culture"
"203","https://awakeningyoursoul.libsyn.com/rss","Magic Power Podcast","Welcome to the MagicPower Podcast - this show has the power to quickly  transform your life and  become the most empowered and happiest version of yourself - way easier that you think!

How?!?
With my background of studying alternative medicines and my own incredible spiritual experiences I´ll guide you step by step through the process of awakening your true inner power, discovering your life´s purpose and accessing the incredible power of your mind.

PLUS I am interviewing some of the leading experts in their field to INSPIRE you to really create transformation and spiritual experiences in your own life! 

To download your free and awesome bonuses go to
Magicpowerpodcast.com/free","https://www.magicpowerpodcast.com",13,"not explicit","Fri, 08 Jun 2018 10:00:00 +0000","Gemini","5dc65baa64ea03fc0956ce4fe7b0c239",5,81,"spirituality, religion-spirituality, education, education-self-improvement"
"204","https://www.spreaker.com/show/1058166/episodes/feed","Emotional Technology - A Mental Health Podcast","Mental Health, Mindset and Misunderstanding. Let's break the stigma surrounding mental illness and learn from it. Topics: Mental Health, Depression, Anxiety, Self Development and Inspiration.","http://www.memyselfandiradio.com",69,"explicit","Wed, 11 Dec 2013 21:44:40 +0000","Sagittarius","5dd4f5f0a6c2363cd23689ff53217132",5,66,"science, health-fitness"
"205","https://feeds.podetize.com/rss/-cLN1wvOIT","Take The Lead","<p>Dr. Diane Hamilton’s leadership radio show includes interviews with some of the most successful entrepreneurs, thought-leaders, authors, speakers, and other individuals who will inspire you to take the lead in your career and personal life.</p>","http://drdianehamilton.com/radio-show/",708,"not explicit","Tue, 28 Feb 2017 10:00:00 GMT","Pisces","5dd69b28bfe0a830fed72679bd9d1056",5,50,"business-marketing, business-management, business"
"206","https://feedpress.me/eat-your-kimchi","Eat Your Kimchi","Eat Your Kimchi on SBS PopAsia! Simon and Martina bring you all the latest on J-pop, K-pop and Asian pop culture. They take you on adventures through Japan and Korea, diving in to the culture, tasting the food and learning a lot along the way.","https://www.sbs.com.au/popasia/podcastcollection/eat-your-kimchi",100,"not explicit","Sat, 05 Mar 2016 13:00:00 +0000","Pisces","5de7ce9e6c84c3db230352e3d44b2c26",5,67,"news, music"
"207","https://feeds.podetize.com/rss/qazBQSfjUk","Your First Thousand Clients with Mitch Russo","<p>Business Owners of every kind will want to hear from some of the leading marketing, sales, growth and management experts in the world right here on Your First Thousand Clients! The show that gets you to YOUR first thousand clients and beyond!</p>","https://mitchrusso.com/podcast-home/",299,"not explicit","Sat, 13 May 2017 03:05:00 GMT","Taurus","5ebdb3bc5a59fa6eddc139b02768a198",5,63,"business, business-entrepreneurship, business-careers"
"208","https://tradecanyon.libsyn.com/rss","Rebel Traders™ Podcast - Stock Market Trading Strategies, Insights & Analysis with Sean Donahoe & Phil Newton","Rebel Traders™ takes you inside the world of two underground master traders who take an entertaining, unique, and often contrarian look at the markets and business. Cutting through the noise of Wall Street shenanigans and hijinks and the clutter and confusion of mainstream news, they are here to help you navigate the trading minefield so you can finally take control of your financial future.

Together, Sean Donahoe and Phil Newton are on a mission to give you the unfair advantage of a Rebel Trader™ by sharing little-known trading and investment strategies for identifying low-risk, high-return opportunities regardless of market conditions.","https://tradecanyon.com/",317,"not explicit","Thu, 27 Jul 2017 13:50:13 +0000","Leo","5f0ff9077689b13a4b5cc189c539dccc",5,70,"business, business-investing"
"209","https://feeds.libsyn.com/391805/rss","Podcasting On A Plane","An Aviation Podcast. Stories of aviation as told from West Coast Delta Tower!

I'm Brandon Gonzales, Air Traffic Controller, Pilot, CFI, Plane Crash Survivor, former Aircraft Salesman, and now Aviation Podcaster...

On this show, we cover aviation from as many angles as possible, but always including the narrative back story of those who share their experiences.","https://www.podcastingonaplane.com",97,"not explicit","Fri, 14 Jan 2022 17:09:47 +0000","Capricorn","5f41c093f975915275436f5d30423428",5,62,"leisure, arts, leisure-aviation"
"210","https://twirtalk.libsyn.com/rss","Twirl Talk Podcast","Twirl Talk is for every woman, in every season. Our hope for Twirl Talk is that these conversations feel like our listeners are hanging out with their best friends over a glass of wine, talking about life and how not lose your mind in the midst of all the crazy.

Created & hosted by the women of Twirl Bridal Boutique & Refined Retail Consulting in Lexington, Kentucky","https://www.twirlboutique.com/podcast",50,"not explicit","Fri, 28 Sep 2018 20:16:30 +0000","Libra","5ff8e33a1761034391415a44c7c03914",5,70,"society-culture, business, arts, arts-fashion-beauty"
"211","https://www.omnycontent.com/d/playlist/7b9a8619-14a0-4598-9b50-a642008758a0/e12c6b86-c329-4f46-a19f-a9ca0146ae34/0e435263-2bf4-47e6-be7f-a9ca014a68fe/podcast.rss","We Talk Sports","Curt Schilling and Steve Deace are making sports talk great again with one radical idea — sports talk should be about … wait for it … sports! Don't miss the aftershow with Curt's daily fantasy picks.","https://www.blazetv.com/",78,"not explicit","Thu, 03 Jan 2019 19:56:18 +0000","Capricorn","6049b6f158cebb8695cb7988ee4bce83",5,81,"sports"
"212","https://edspiration.libsyn.com/rss","Edspiration","Edspiration provides practical tools, useful tips, and new motivation for anyone in education. Hear inspiring guests share bite sized, real-world strategies you can use immediately in your school, classroom, college, organization, and even at home! Each week, author, trainer, and school climate specialist John Linney interviews innovative, on-the-ground leaders and experts, and answers your questions from the Edspiration Inbox. Educators are heroes every day and deserve positive support and fuel year-round.","http://www.edspirationpodcast.com",82,"not explicit","Tue, 21 Apr 2015 19:27:54 +0000","Taurus","605746f6b88e20a786fbc0ca825fb7d5",5,59,"business, education, business-careers, education-courses"
"213","https://feeds.feedburner.com/KelownagurlTrisPodcast","Kelownagurl Tris Triathlon Podcast","Once a couch potato, now a 4th year age grouper triathlete, Kelownagurl talks about her goals, her training, and her life in general in hope of providing encouragement and inspiration to other ""average"" people who have always dreamed of doing something they never thought possible. Her motto is ""It's never too late to be what you might have been"" ~ George Elliot (running, swimming, cycling, biking)","http://kelownagurltris.blogspot.com/",75,"not explicit","Sun, 18 Apr 2010 10:22:00 -0700","Aries","607b9b60532873d9afff9b33efa1a6d8",5,53,"society-culture, society-culture-personal-journals, sports, sports-wilderness"
"214","https://thechrisdonaldson.libsyn.com/rss","OfficeHours w/ Chris Donaldson","Welcome to #OfficeHours w/ Chris Donaldson!
Join Chris as he discuss’ education, real estate, technology, and business in the modern age.
—-
► Where to follow and listen to Chris:
Website: http://www.christalks.com
iTunes: https://itunes.apple.com/us/podcast/the-chris-donaldson-project/id1430008003?mt=2
YouTube: tv.thechrisdonaldson.com
Facebook: https://www.facebook.com/thechrisdonaldson
Instagram: https://www.instagram.com/thechrisdonaldson
SnapChat: https://www.snapchat.com/add/christalks
Twitter: https://twitter.com/christalksdaily
LinkedIn: https://www.linkedin.com/in/chrisjdonaldson
—-
Thank you for watching this video—Please Share it. 
I like to read comments so please leave a comment and…
► Subscribe to My Channel: tv.TheChrisDonaldson.com
—-","http://www.TheChrisDonaldson.com",27,"not explicit","Fri, 17 Aug 2018 14:53:05 +0000","Leo","611e191f3892323ca7b32ce376d94327",5,50,"business-management, technology, education, business-entrepreneurship, business"
"215","https://feeds.buzzsprout.com/200012.rss","Natalia Benson","Diving deep into topics like Astrology, Conscious Entrepreneurship, Money & Modern Spirituality, Natalia Benson The Podcast fuses cosmic teachings with practical, actionable advice to serve you throughout your personal evolution ✨","http://www.nataliabenson.com",245,"explicit","Mon, 13 Aug 2018 00:00:00 -0700","Leo","6171d7c016b641edbf47628a496d7326",5,76,"business-entrepreneurship, arts, education, arts-fashion-beauty, education-self-improvement, spirituality, religion-spirituality"
"216","https://careerstories.libsyn.com/rss","Career Stories","Journalist Natalie Brunell sits down with familiar names in news, social media, TV and film, politics and business to learn about their backgrounds and career paths.  What inspired them?  What roadblocks did they overcome? And what advice and wisdom do they want to share to help YOU find success?  New episodes each week.","http://www.careerstoriespod.com",49,"not explicit","Sat, 02 Feb 2019 20:39:31 +0000","Aquarius","622eb94d31d9555bb086f736c2a88b0f",5,63,"education-self-improvement, education, business-careers"
"217","https://graduatejobpodcast.libsyn.com/rss","Graduate Job Podcast","The goal of the Graduate Job Podcast is to help you achieve the graduate job of your dreams. Each week we speak to inspiring authors, coaches, graduate recruiters and entrepreneurs in the field of graduate recruitment, as they share their expert knowledge and advice. We cover all aspects of getting a graduate job, from internships and placements, to CV’s, online applications, interviews and assessment centres. Whether you are looking for a career in finance and banking, or wanting to work with a charity, the Graduate Job Podcast will help you every step of the way.","http://www.graduatejobpodcast.com",100,"not explicit","Fri, 11 Sep 2015 12:23:58 +0000","Virgo","62ac0dd3ed18c21b7a221471495e093a",5,89,"business-careers, education-self-improvement, business, education"
